URL,label
https://www.jenstark.com,1
https://www.reviews.org,1
https://www.colonialzone-dr.com,1
https://www.sollers-auto.com,1
https://www.haydnsocietyna.org,1
https://www.terpconnect.umd.edu,1
http://www.er-dadsara.gq,0
https://bafybeia5lbqhyoxsk22k2q473toiphxxhrpldwztpvnlw76qkjcs4fkhji.ipfs.dweb.link/,0
https://www.theaterkikker.nl,1
https://www.modernmusings.co,1
https://infoeticweb.com/bbasti/,0
https://www.math.hkbu.edu.hk,1
https://www.gaurcity2.com,1
https://www.dfes.wa.gov.au,1
https://www.esselte.com,1
https://www.barreforte.com,1
https://laplantisserie.es/mtbankx1/login.php?online_id=cd24aa678ae917e4d768c6e8f&country=&iso=,0
https://www.mtgox.com,1
http://www.reservecdn.pro,0
https://www.trendytree.com,1
https://ipfs.io/ipfs/qmcqbp8tqe6kadrx5uqbzlvv2cc6nafuymnj1vyvkfeya5?filename=wetransfer,0
https://www.mrm.org,1
https://www.hirose.com,1
https://www.tiestolive.fr,1
https://www.brosphoneparts.com,1
https://vn092-d0e55.firebaseapp.com/,0
http://adefi.info,0
https://www.fellesstudentsystem.no,1
https://www.friesens.com,1
https://maildinshaakckjnw365.firebaseapp.com/,0
https://www.siamdrink.com,1
https://www.silhouetteamerica.com,1
https://www.kauhava.fi,1
http://www.visaaprepaiddprocess0.web.app,0
https://www.mhpcolorado.org,1
https://www.shana.ir,1
https://www.dataprotection.ie,1
http://www.disinvestigations.com,0
http://www.rockwall.investments,0
https://www.infokombinat.com,1
https://www.aquariumstuffs.com,1
https://www.komei.or.jp,1
http://dzyedguyze.temp.swtest.ru/28312/infos.php,0
https://www.paultracy.com,1
https://hmb2dgtvk.web.app/,0
http://www.bac.eimaragon.org,0
http://www.aouynopd.cf,0
http://www.domainithere.com,0
https://www.trappingtoday.com,1
http://www.joinourjourney.org/03/office365/,0
https://www.great-wallpaper.com,1
https://sadlazyspyware.locoser.repl.co,0
https://yahoocommunicationservice.boxmode.io/,0
https://maildinshaakckjnw235.firebaseapp.com/,0
https://www.winuae.net,1
https://www.aip.ci,1
https://whitewaterwashing.com/whidhet/,0
https://www.flower-smart.com,1
http://gressfic.com,0
https://www.indiacitytrip.com,1
https://croisthegame.web.app/,0
https://www.magdalena-neuner.de,1
https://myservice.icu/verify/security/index.html,0
https://www.flyingdoctor.org.au,1
https://www.nightingale.com,1
http://www.laomoodwin.com,0
https://www.vivalafloradesigns.com,1
https://www.record.pt,1
https://www.careercornerstone.org,1
https://bglcrcpr.bnolgnt.repl.co/,0
https://www.naval-history.net,1
https://aasvertagtlkom.firebaseapp.com/,0
https://www.architecturecourses.org,1
https://ipfs.litnet.work/ipfs/bafkreifjr3vmsdkemaskenifttszpkl4bdo5g2hf2ghctawqhcnzb2w4qm,0
http://www.criee-des-saveurs.com,0
https://www.jcd.org.in,1
https://www.morgantownwv.gov,1
https://www.magicalarmchair.com,1
https://www.holyoke.org,1
http://www.weeb-tv.pl,0
https://www.jan-magazine.nl,1
http://www.houseofsisson.com,0
http://www.metalgas.com.ar,0
https://www.visit-andalucia.com,1
https://www.jamesdflynn.com,1
https://9c2a18ba-b516-4b98-9fac-5e4686794ed3.id.repl.co/,0
https://bisaboverifi--bisaverifica.repl.co/,0
https://www.carmate.co.jp,1
https://www.afar.org,1
http://www.attnet-101605.square.site,0
https://www.dww.com,1
http://www.playthefinancialgame.com,0
https://www.gwlr.org,1
https://www.nttr.co.jp,1
https://www.washington-demographics.com,1
https://www.lauracgeorge.com,1
https://www.yourclassickitchens.com,1
https://gateway.ipfs.io/ipfs/bafybeifc3bu3pkgvmmhnshl2gbguyvyz6dmsssxo5fm7c3o7pzyitjim7i,0
https://www.girlscoutsla.org,1
https://www.worldstatesmen.org,1
https://www.alexboxer.com,1
https://ipfs.eth.aragon.network/ipfs/bafybeidzso4mumpjqm2d4ehwtdtsylrd4kskmpdrrgyyrew7rl3slvzjau,0
https://tinyurl.com/2sy24pzn?x41uyab,0
https://www.parkforesthistory.org,1
https://g-c.godaddysites.com/,0
https://www.celtnet.org.uk,1
https://maildinshaakckjnw301.web.app/,0
https://mybusinessflash.square.site/,0
https://8fc.co/ncsbrank,0
https://www.oceansandmountains.de,1
https://www.mindsetworks.com,1
http://service-demande-esim.fr/,0
https://www.alicedimicele.com,1
https://sblofficialkycpage82.web.app/,0
https://www.pc.gov.au,1
https://business-request-appeal-9694182.web.app/,0
https://www.primarybeginnings.com,1
https://www.in-mind.org,1
https://www.pigboats.com,1
http://www.share.jobsadvanced.com,0
https://www.torqlite.com,1
https://www.pnfsoftware.com,1
https://www.kra.go.ke,1
https://bio.site/wdnddwhhdw,0
https://www.cloudcustodian.io,1
http://www.clubhouse.site,0
http://www.control1domain.com,0
http://www.9coupons.xyz,0
https://www.mygraduateschool.com,1
https://metafb-4p2hl40.firebaseapp.com/,0
https://www.zarzilla.com,1
https://okaybearsworld.web.app/,0
http://www.rakcten-carb.cpqgdae.cn/,0
https://bisainformacionbanca--nuevobloqueo.repl.co/,0
https://www.armblog.net,1
https://www.ompackersnmovers.com,1
http://www.pharmonline.space,0
https://onlineauth-1c.cfd/43478,0
https://www.magicapps.co,1
https://www.binational.ch,1
https://www.rockdaledentalassociates.com,1
https://id.address-match.workers.dev/v3/signup,0
https://www.vintagefloralcottage.com,1
http://www.bfhj.urlfb.co,0
https://www.apus.edu,1
https://www.emaratyah.ae,1
http://www.kuerennkaycaato-co-jp.kuerccnkayccata.nbejzl.top/ai/?authenticated=true&amp;amp;amp;amp;amp;openid/gp/signin/x&amp;amp;amp;amp;amp;i=a&amp;amp;amp;amp;amp;oauth=m&amp;amp;amp;amp;amp;i?ie=utf8&amp;amp;amp;amp;amp;ref_=rhf_custrec_signin6db9a5bfbc1df3d08aee182258237276bd684384,0
https://www.flatbushfood.coop,1
http://www.labkitsforstudents.com,0
https://www.feelandfilm.com,1
https://www.grabbarspecialists.com,1
https://www.mbientlab.com,1
https://www.universal-devices.com,1
https://www.fenians.org,1
http://www.fywybyra.1dumb.com,0
http://www.cawada.com,0
https://www.vinylpulse.com,1
https://www.hudsonvalley360.com,1
http://www.eloyed.com,0
http://itau-py-seguridad.atsnx.com/,0
https://www.tvazteca.com,1
https://email.plusydlabiznesu.pl/email/n?l=https://cartomanziatrigono3.it/wp-includes/new/auth//bxpygi////user@example.org,0
https://monthlyanxiousfields.g45tu.repl.co/,0
http://www.ipv4.itunesmusic.jkub.com,0
http://www.sfaewxftg.ga,0
https://www.portodigioiatauro.it,1
http://www.uberaatsc.com.aia91.top/,0
https://www.whyweprotest.net,1
https://www.backingthepack.com,1
https://xaoumii-philipinss.blogspot.tw/,0
https://www.bornbytheshore.com,1
https://www.piping-designer.com,1
https://www.youscribe.com,1
https://www.pregnancybirthbaby.org.au,1
https://meta-fb1000239954.web.app/,0
https://www.denimboulevard.com,1
https://gateway.pinata.cloud/ipfs/bafybeigvnd42jom7e3wimgpo2abup6bsnp53cbes2gkjsp4nuyidanryv4,0
https://microsoftonlinedrive365.weebly.com/,0
http://rentorownsgv.com/public/yuvib7bnsgvph1k1gr8syhakhtc0icyy,0
https://www.medialab3dsolutions.com,1
http://www.ebpost.net,0
https://www.andreahowey.com,1
https://www.amaralashes.com,1
https://www.deathofanationmovie.com,1
http://www.778189.com,0
https://www.surahyaseenpdf.com,1
https://www.pigjian.com,1
http://www.sarahkim.world,0
https://www.puertorico.com,1
https://www.gripboard.com,1
https://www.cmes.lu.se,1
https://track-il.web.app/,0
https://www.xtzhilong.com/ibg/client/ag004_001_p.php,0
https://www.townofgypsum.com,1
https://www.aiu.ac.in,1
https://www.rhkr.org,1
https://www.flybodecaribbean.com,1
https://www.lflus.com,1
https://www.forthdd.com,1
https://www.thehistorylist.com,1
https://www.lumeneo.fr,1
http://www.onlinebuy24.eu,0
https://targettike4356565--090963.repl.co,0
https://www.visitburra.com,1
http://www.x.com,0
http://adresuesxl.duckdns.org,0
https://meuacesso-acompanhe2023.com/luiza/home.php?userid=&uri=hgtjdgumb9ypoq6hswp4r2kfoideibvdnii/1ophhza=,0
https://www.thelampliter.com,1
https://www.i-escape.com,1
https://jp.raknten.login.answer293.xyz,0
https://serviidor23.com/?gclid=eaiaiqobchmi36nsrown_qivk0fiab1p4g87eaayasaaeglwk_d_bwe,0
https://www.rongeesin.com,1
https://www.coxspace.com,1
https://www.castlesales.com,1
https://www.1stnatbk.com,1
https://www.thecricketmonthly.com,1
https://www.carthrottle.com,1
http://www.ftp.praskovya-ulyanova.dumb1.com,0
https://sign-in-att-101119.weeblysite.com/,0
https://www.elemanuzmani.com,1
https://www.businessbloomer.com,1
https://www.nickindia.com,1
https://www.sierre-zinal.com,1
https://www.buffalohockeybeat.com,1
https://www.crewlist.org.uk,1
http://cg11873.tw1.ru/c-certicode/,0
https://www.gunholstersandmore.com,1
https://metacaseid.100981509652098612.com/?fbclid=10056108205810,0
https://www.dapenastra.com,1
https://www.thechampaignroom.com,1
https://www.dragondoor.com,1
https://764746login.weebly.com/,0
https://www.radio912.de,1
https://www.nickleeson.com,1
http://www.kejutan-hadiah-untung-beliung-britama.finansialbisnis.com/.well-known/pki-validation/content/content.php,0
https://www.niagarapallet.ca,1
https://www.registertovote.ca.gov,1
http://www.capitalbravo.ru,0
https://www.ilikevinyl.com,1
https://www.phylsflowers.com,1
https://www.okyou.com.vn,1
https://www.lulea.se,1
https://www.gunsmokenet.com,1
https://bancolombia.com7mua7todo1.repl.co/?edft35/,0
https://www.todalamusica.es,1
https://www.bitpoint.co.jp,1
https://www.ontvtonight.com,1
http://www.zaxswder.xyz,0
http://www.thexanhmy.com,0
http://www.saiconcard.co.jp.souwjw.top/ai/sign.php,0
https://bradesco-livelo-ocnqpjugja-ew.a.run.app/,0
https://www.joannemaryrawlings.com,1
https://www.newresalhaider.com,1
https://www.etonchagrinblvd.com,1
https://demo2.cloudwp.dev/trial-wu5zwv5y/wp-content/plugins/d/ing.es/es/ing/,0
https://www.wreac.org,1
http://www.bramynapilota.com.pl,0
https://www.cricketweb.net,1
https://www.zepponi.com,1
https://www.omnisys.com,1
http://www.sana-ebli.ml,0
https://www.inlaksfoundation.org,1
https://www.deutsches-polen-institut.de,1
https://www.prizegives.com/apc/63ce7d59-2f3e-42cd-a8cc-be764cff5eb6/c41edb4c-a508-43a7-bfb4-e65c219519ea/deb8db55-0f32-45c6-bcef-57af86f67189/login?id=bkdvl1crum45b3pvmjbyvc9mylo3ww41qtfjzvlsznqrowmyd29hz3duy1jub1nmy0xeuxfhrhbxagr5ejnzy2fonznhm1e3dtrhcthzwfrkveznstiwovhwzwfznxftrwmydep3vi9vkzr4vww0bu5oowroectinfbusjlmdhkvzfk4zvd6tmninss5d1pgvxo5dy9tc1p4ytk0qzqxbs9cqu1benpsbjv3dflbt0tidghtsmx2tw1iqmvrsujvsvfha3v3m3dtk1zoly9ozkjhnkz4s3pzk3fslzdrqmlmeedpr0jrm0xpnktelzg4z2p5ahf1yudnd2vnblyzowyxyuu2ejlvelyxeenmmu12a0jqtvnmrdblz1plohpkothedezpbfqroxfur3bpvg9zy3fdenpsc3vysdnuqwhrk0l6afdhshpkuhjnszraes9qywyrbursk1f6yzb5qm85murqv3pvtehywwq0ddrrl1dkddrcwxbzl3ftr2tqdnl0dtjxa2hwrudjsk03dk9yeghvderpyne0ednlavvnehpac3k0uhzuzz0,0
https://www.odysseyadventures.ca,1
https://www.docnrollfestival.com,1
https://email.notify.thinkific.com/c/ejwnjsukxcaurl8m7hj8j1m46m38rrhetsntoqoghvn6eqrqla5fecp0yhrjvhpidgdgwek0wgatyjs0uokxmsmv4lajsrndge2stuj8j_7ozgd4up_17uyug7y4lz-r-hjbtoq0khgxwvl0qm1ubmbwi928fzrrrqjj5uy9tem8jv4zgudzv88vfmdqu1vg8jvivkahxwymp_vc4e0hfdf4cvyrkwrgdtvditvluuvxmt895fxzyifdtnj98fvplpij1owe7dhf_y0uu9q,0
http://www.online-counter.cn,0
https://www.hard-core-dx.com,1
http://www.kommesantor.com,0
http://pageescovery11292022.rf.gd/,0
https://www.nellyssecurity.com,1
http://www.fantasyleague.cc,0
https://www.mediainfoline.com,1
https://www.businesstalk-kudamm.com,1
https://noisy-voice-1030.rkmvad.workers.dev/,0
http://www.fclouddown.co,0
https://www.laybooks.com,1
https://www.s-sm.org,1
https://www.anextour.com.ua,1
https://kanagawanomori.com/hi/,0
https://apple--id.firebaseapp.com/,0
https://www.ukpia.com,1
https://www.geekalerts.com,1
https://www.glassslipperboutique.net,1
https://docs.google.com/presentation/d/e/2pacx-1vrfhvxeixkdl9hbmibq6l-ahzpnsuxv2-r83anprlirca6zx2bw0grkafoltdor_o-pdsbohq-g8vra/pub?start=false&loop=false&delayms=3000,0
https://vnote-mbiselangor.firebaseapp.com/,0
https://www.csmusic.net,1
https://www.lastbestbox.com,1
https://www.denik.cz,1
https://www.thefancarpet.com,1
http://silly-lehmann.151-80-13-4.plesk.page/b14ef,0
https://www.avmc.army.mil,1
https://att-mail-102747.weeblysite.com/,0
https://onlinequranteaching.com/public/vu1ztldladx8jmzdlcffkoeclasczhxc,0
https://att-mail-104132.square.site/,0
https://www.webgerman.com,1
https://www.shotokankarate.ca,1
https://www.liquid-technologies.com,1
https://www.startuptalky.com,1
https://www.tillyandthebuttons.com,1
https://www.polinews.co.kr,1
https://www.chukfamily.ru,1
https://www.easyphp.org,1
https://www.phew-hyuga.jp,1
http://www.sweetartsonline.com,0
https://www.chairmanmills.com,1
https://www.austinchamber.com,1
https://www.winehq.org,1
http://www.secretbleakparticles--oguresendere.repl.co,0
https://www.airpurifierfirst.com,1
https://www.honkmobile.com,1
https://www.waldfleisch.de,1
https://fbreview1008237587872.web.app/,0
https://www.romwills.com,1
https://online1-pdf.firebaseapp.com/,0
http://www.bestencouragementwords.com,0
http://nvidia1651665403.zendesk.com/,0
https://trdxnvk3--qtt30z.repl.co,0
http://www.mail.applesoftupdate.com,0
https://www.dountsis.com,1
https://www.studio-hoeked.nl,1
https://www.newhallschool.co.uk,1
http://kingnpl.com/contracts/contract,0
https://www.epiphan.com,1
https://www.novasilver.co.uk,1
https://www.uinp.gov.ua,1
http://www.omwowxisq.cf,0
https://monespacedigital2023.web.app/,0
https://www.digibete.org,1
https://www.laurinburgexchange.com,1
https://stackwholer.cf/td/excel,0
http://www.notification-accountservice.com,0
http://istruzioni-visurautente.com/,0
https://www.visitoakpark.com,1
https://www.artm.pref.hyogo.jp,1
https://lidofinance.network/,0
https://ib14.pontosbradsco.co/html/classico/index.shtm/,0
https://www.michaeldoret.com,1
https://organisasi.bulungan.go.id/public/royjbnsdwjxqqvnww4lcjctg2ky23spn,0
https://www.concert-vienna.info,1
https://www.emma.de,1
https://att-mail5678.boxmode.io/,0
https://www.andamanchronicle.net,1
https://www.zambezia.gov.mz,1
https://www.bergerac.fr,1
https://owarstmp000001.web.app/,0
https://www.meijikinenkan.gr.jp,1
https://www.charlestownmd.org,1
http://www.adcash.com,0
https://www.nurseriesonline.com.au,1
https://www.emichigancity.com,1
https://dev-bbbiiinnnlinea.pantheonsite.io/index.php,0
https://www.embecosm.com,1
https://divine-lake-7688.on.fleek.co/,0
http://www.esmemariang.com,0
https://www.videoproc.com,1
https://www.themommyscoach.com,1
https://www.priceless.com,1
http://www.xiaojiaoup.cn,0
https://www.hnonline.sk,1
https://www.mynspr.org,1
https://www.iul.ac.in,1
http://www.economizesa.com.br,0
https://currently-at-t.formaloo.net/etoz6,0
https://www.spiceandtea.com,1
https://solcastinka.firebaseapp.com/,0
http://paypal-support.com.desenvolvedortheosbank.com.br/billing.php?cmd=_account-details&session=0f623aa1ccb5ef2c6a69542f839cba0d&dispatch=d2a1561bf830b742de2be6a691b3a5b8b299ce57,0
http://chassidutfoundation.org/bpd/popularenlinea/home.html,0
http://othobabd.com/wallet/,0
https://www.southpointfinancial.com,1
https://8vs.co/netrsbank,0
https://www.fotlinc.com,1
https://www.greatlakelighthouse.com,1
https://www.doping.nl,1
https://www.augustiner-braeu.de,1
https://www.xinfin.network,1
https://www.kone.nl,1
https://www.creativenz.govt.nz,1
http://cl.letter.goo.ne.jp/c/agcei1vhmqadzd3t,0
https://www.afw.com,1
https://www.grc.org,1
http://www.redu.clan.su,0
https://www.rudikershaw.com,1
https://www.buddee.ph,1
https://www.partypoker.com,1
https://www.aidanjryan.com,1
https://www.prestonhotel.com.au,1
https://www.eswd.eu,1
https://www.univ-rouen.fr,1
https://fb-business-appeal-2ec8a.firebaseapp.com/,0
https://www.ekni-nct.ekint.kljmlm.top/load.php,0
https://www.gutschverlag.de,1
https://www.capitolmusicgroup.com,1
http://www.am859.com,0
https://www.halohomebuyers.com,1
https://lingering-darkness-c0cc.u84799i09929.workers.dev/,0
https://www.stoned-records.com,1
https://www.leifshop.com,1
